Datum;Časová zóna;Typ;Detail;Částka [CZK];Název projektu;Odkaz na projekt;Typ projektu
2024-02-14 16:02:34;+01:00;Splacení jistiny;Úspěšný konec investice;635,79;Bytové domy Meta 2. tranše (12. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-2.-transe-12.-etapa-136;crowdfunding
2024-02-14 15:50:52;+01:00;Splacení jistiny;Úspěšný konec investice;745,39;Bytové domy Meta 1. tranše (11. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-1.-transe-11.-etapa-735;crowdfunding
2024-02-14 15:09:18;+01:00;Výnos;Výnos z investice;0,70;Bytové domy Meta 2. tranše (12. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-2.-transe-12.-etapa-136;crowdfunding
2024-02-12 13:35:37;+01:00;Výnos;Výnos z investice;17,49;Meta Development II - 8. etapa ;https://b3130.preview.investown.net/property/kladno-krocehlavy-meta-development-ii-8.-etapa-755;crowdfunding
2024-02-12 13:24:15;+01:00;Výnos;Výnos z investice;8,74;Meta Development II - 4. etapa ;https://b3130.preview.investown.net/property/kladno-krocehlavy-meta-development-ii-4.-etapa-79;crowdfunding
2024-02-11 10:31:35;+01:00;Výnos;Výnos z investice;7,12;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
2024-02-11 09:30:38;+01:00;Výnos;Výnos z investice;4,60;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2024-02-09 08:31:36;+01:00;Výnos;Výnos z investice;4,21;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2024-02-08 09:34:11;+01:00;Výnos;Výnos z investice;0,17;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
2024-02-06 08:15:53;+01:00;Výnos;Výnos z investice;73,20;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2024-02-05 21:35:51;+01:00;Výnos;Výnos z investice;0,87;Meta Development II - 4. etapa ;https://b3130.preview.investown.net/property/kladno-krocehlavy-meta-development-ii-4.-etapa-79;crowdfunding
2024-02-04 14:11:30;+01:00;Výnos;Výnos z investice;4,98;Rubikon Office;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-946;crowdfunding
2024-02-04 14:01:51;+01:00;Výnos;Výnos z investice;5,43;Rubikon Office – 2. etapa;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-2.-etapa-57;crowdfunding
2024-02-02 10:17:14;+01:00;Výnos;Výnos z investice;5,11;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2024-01-31 17:55:48;+01:00;Výnos;Výnos z investice;5,71;Areál Hladov – 4. etapa;https://b3130.preview.investown.net/property/hladov-areal-hladov-4.-etapa-20;crowdfunding
2024-01-31 15:15:28;+01:00;Výnos;Výnos z investice;2,08;Jáchymovská 463/37-43;https://b3130.preview.investown.net/property/karlovy-vary-bohatice-jachymovska-46337-43-481;legacy
2024-01-31 15:13:59;+01:00;Výnos;Výnos z investice;1,88;Nejdecká 160/8, byt 10;https://b3130.preview.investown.net/property/karlovy-vary-rybare-nejdecka-810-206;legacy
2024-01-31 14:55:38;+01:00;Výnos;Výnos z investice;3,49;Vrchlického 1559/5;https://b3130.preview.investown.net/property/plzen-jizni-predmesti-byt-vrchlickeho-9-23;legacy
2024-01-31 14:47:11;+01:00;Výnos;Výnos z investice;0,21;Jáchymovská 463/23;https://b3130.preview.investown.net/property/karlovy-vary-jachymovska-46323-468;legacy
2024-01-31 14:40:58;+01:00;Investice;Investice do příležitosti;-1000,00;Meta Development II - 4. etapa ;https://b3130.preview.investown.net/property/kladno-krocehlavy-meta-development-ii-4.-etapa-79;crowdfunding
2024-01-31 14:40:19;+01:00;Vklad peněz;Bankovní převod;500,00;;;
2024-01-31 14:39:15;+01:00;Odstoupení;Odstoupení od investice;555,55;Činžovní dům Sovinec – 1. tranše (E2);https://b3130.preview.investown.net/property/brno-styrice-cinzovni-dum-sovinec-1.-transe-e2-139;crowdfunding
2024-01-30 22:51:11;+01:00;Investice;Investice do příležitosti;-555,55;Činžovní dům Sovinec – 1. tranše (E2);https://b3130.preview.investown.net/property/brno-styrice-cinzovni-dum-sovinec-1.-transe-e2-139;crowdfunding
2024-01-30 22:40:49;+01:00;Vklad peněz;Bankovní převod;500,00;;;
2024-01-30 16:15:55;+01:00;Výnos;Výnos z investice;13,59;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-30 13:16:45;+01:00;Výnos;Výnos z investice;8,74;Ateliéry Neugraf – 2. tranše (E2) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-2.-transe-e2-308;crowdfunding
2024-01-29 14:15:55;+01:00;Výnos;Výnos z investice;12,91;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-29 11:15:54;+01:00;Výnos;Výnos z investice;11,56;Lux Apartments – 1. etapa;https://b3130.preview.investown.net/property/senica-lux-apartments-1.-etapa-708;crowdfunding
2024-01-29 10:54:04;+01:00;Výnos;Výnos z investice;8,75;Meta Development II - 8. etapa ;https://b3130.preview.investown.net/property/kladno-krocehlavy-meta-development-ii-8.-etapa-755;crowdfunding
2024-01-27 12:56:26;+01:00;Investice;Investice do příležitosti;-857,37;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-01-27 12:56:01;+01:00;Odstoupení;Odstoupení od investice;815,71;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-01-27 12:52:29;+01:00;Výnos;Výnos z investice;41,66;Rodinné domy Škvorec – 1. etapa;https://b3130.preview.investown.net/property/skvorec-praha-vychod-rodinne-domy-skvorec-1.-etapa-655;crowdfunding
2024-01-27 10:40:21;+01:00;Investice;Investice do příležitosti;-815,71;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-01-27 10:39:46;+01:00;Odstoupení;Odstoupení od investice;763,79;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-01-27 10:32:05;+01:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2024-01-27 09:31:37;+01:00;Výnos;Výnos z investice;4,99;Rezidence Pudlák – 2. etapa;https://b3130.preview.investown.net/property/teplice-ujezdecek-rezidence-pudlak-2.-etapa-604;crowdfunding
2024-01-25 22:30:32;+01:00;Výnos;Výnos z investice;3,19;Dvojdům TWIX – 1. tranše (E2);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e2-981;crowdfunding
2024-01-25 19:32:04;+01:00;Investice;Investice do příležitosti;-1988,57;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-25 18:24:07;+01:00;Splacení jistiny;Úspěšný konec investice;1984,00;Rýmařovská 474/2;https://b3130.preview.investown.net/property/praha-letnany-letnansky-mikrobyt-574;legacy
2024-01-24 16:37:15;+01:00;Výnos;Výnos z investice;4,57;Residence Nad Lomničkou – 1. tranše (E5);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e5-222;crowdfunding
2024-01-24 12:43:31;+01:00;Investice;Investice do příležitosti;-763,79;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-01-24 12:43:06;+01:00;Odstoupení;Odstoupení od investice;734,63;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-23 13:15:41;+01:00;Výnos;Výnos z investice;29,16;Dvojdům TWIX – 1. tranše (E1);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e1-482;crowdfunding
2024-01-22 16:13:57;+01:00;Investice;Investice do příležitosti;-734,63;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-22 16:13:48;+01:00;Odstoupení;Odstoupení od investice;718,93;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-22 14:56:50;+01:00;Výnos;Výnos z investice;6,21;Bytové domy Meta 1. tranše (11. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-1.-transe-11.-etapa-735;crowdfunding
2024-01-22 14:55:19;+01:00;Výnos;Výnos z investice;5,29;Bytové domy Meta 2. tranše (12. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-2.-transe-12.-etapa-136;crowdfunding
2024-01-22 11:33:51;+01:00;Výnos;Výnos z investice;4,20;Maverick Group – 1. etapa;https://b3130.preview.investown.net/property/kladno-maveric-group-1.-etapa-11;crowdfunding
2024-01-20 15:42:15;+01:00;Investice;Investice do příležitosti;-500,00;Dvojdům TWIX – 1. tranše (E2);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e2-981;crowdfunding
2024-01-20 15:40:25;+01:00;Vklad peněz;Bankovní převod;500,00;;;
2024-01-19 19:15:46;+01:00;Investice;Investice do příležitosti;-718,93;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-19 18:30:39;+01:00;Výnos;Výnos z investice;167,68;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2024-01-19 17:41:16;+01:00;Odstoupení;Odstoupení od investice;534,99;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-19 14:30:40;+01:00;Výnos;Výnos z investice;4,20;Maverick Group – 13. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-13.-etapa-613;crowdfunding
2024-01-19 13:30:39;+01:00;Výnos;Výnos z investice;12,06;Maverick Group – 14. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-14.-etapa-277;crowdfunding
2024-01-18 19:40:47;+01:00;Investice;Investice do příležitosti;-534,99;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 19:40:22;+01:00;Odstoupení;Odstoupení od investice;500,00;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 19:10:31;+01:00;Investice;Investice do příležitosti;-500,00;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 19:10:21;+01:00;Odstoupení;Odstoupení od investice;534,99;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 19:09:37;+01:00;Investice;Investice do příležitosti;-534,99;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 19:08:08;+01:00;Odstoupení;Odstoupení od investice;534,99;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 16:29:51;+01:00;Investice;Investice do příležitosti;-534,99;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 16:00:58;+01:00;Výnos;Výnos z investice;34,99;Dům v Lomu – 2. etapa;https://b3130.preview.investown.net/property/lom-lom-u-mostu-dum-v-lomu-2.-etapa-368;crowdfunding
2024-01-18 13:24:45;+01:00;Odstoupení;Odstoupení od investice;500,00;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 11:54:21;+01:00;Investice;Investice do příležitosti;-500,00;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-18 11:53:56;+01:00;Odstoupení;Odstoupení od investice;500,00;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-16 22:16:28;+01:00;Investice;Investice do příležitosti;-500,00;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-16 22:15:46;+01:00;Odstoupení;Odstoupení od investice;500,00;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-16 22:14:41;+01:00;Investice;Investice do příležitosti;-1554,08;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-16 22:14:24;+01:00;Odstoupení;Odstoupení od investice;1554,08;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-16 22:13:52;+01:00;Investice;Investice do příležitosti;-1554,08;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-16 22:13:00;+01:00;Odstoupení;Odstoupení od investice;1554,08;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-16 12:15:01;+01:00;Investice;Investice do příležitosti;-1554,08;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-16 12:14:18;+01:00;Odstoupení;Odstoupení od investice;1554,08;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-16 12:12:01;+01:00;Investice;Investice do příležitosti;-1554,08;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-16 12:11:30;+01:00;Investice;Investice do příležitosti;-1000,00;Ateliéry Neugraf – 2. tranše (E2) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-2.-transe-e2-308;crowdfunding
2024-01-16 12:10:59;+01:00;Investice;Investice do příležitosti;-500,00;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-01-16 12:10:01;+01:00;Odstoupení;Odstoupení od investice;3052,21;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-15 21:22:41;+01:00;Výnos;Výnos z investice;1,87;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2024-01-12 14:37:13;+01:00;Investice;Investice do příležitosti;-3052,21;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-01-11 11:24:34;+01:00;Investice;Investice do příležitosti;-500,00;Dvojdům TWIX – 1. tranše (E1);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e1-482;crowdfunding
2024-01-11 10:32:05;+01:00;Výnos;Výnos z investice;7,12;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
2024-01-11 09:30:39;+01:00;Výnos;Výnos z investice;4,60;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2024-01-10 22:52:02;+01:00;Investice;Investice do příležitosti;-2000,00;Meta Development II - 8. etapa ;https://b3130.preview.investown.net/property/kladno-krocehlavy-meta-development-ii-8.-etapa-755;crowdfunding
2024-01-10 13:25:34;+01:00;Investice;Investice do příležitosti;-3000,00;Dvojdům TWIX – 1. tranše (E1);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e1-482;crowdfunding
2024-01-09 08:31:43;+01:00;Výnos;Výnos z investice;4,21;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2024-01-08 16:31:14;+01:00;Výnos;Výnos z investice;12,91;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-08 12:33:31;+01:00;Výnos;Výnos z investice;0,17;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
2024-01-06 09:40:44;+01:00;Výnos;Výnos z investice;73,20;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2024-01-05 23:19:55;+01:00;Investice;Investice do příležitosti;-500,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 23:19:55;+01:00;Vrácení nabídky;Vrácení nabídky ke koupi na sekundárním trhu;500,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 23:19:54;+01:00;Investice;Investice do příležitosti;-300,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 23:19:54;+01:00;Vrácení nabídky;Vrácení nabídky ke koupi na sekundárním trhu;300,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 21:29:30;+01:00;Vrácení nabídky;Vrácení nabídky ke koupi na sekundárním trhu;750,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 21:29:30;+01:00;Investice;Investice do příležitosti;-750,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 21:07:30;+01:00;Nabídka ke koupi;Nabídka ke koupi na sekundárním trhu;-750,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 21:07:19;+01:00;Nabídka ke koupi;Nabídka ke koupi na sekundárním trhu;-500,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 21:07:15;+01:00;Nabídka ke koupi;Nabídka ke koupi na sekundárním trhu;-300,00;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-01-05 21:06:04;+01:00;Investice;Investice do příležitosti;-5000,00;Dům v Lomu – 2. etapa;https://b3130.preview.investown.net/property/lom-lom-u-mostu-dum-v-lomu-2.-etapa-368;crowdfunding
2024-01-05 21:05:35;+01:00;Investice;Investice do příležitosti;-5000,00;Rodinné domy Škvorec – 1. etapa;https://b3130.preview.investown.net/property/skvorec-praha-vychod-rodinne-domy-skvorec-1.-etapa-655;crowdfunding
2024-01-05 21:00:40;+01:00;Vklad peněz;Bankovní převod;20000,00;;;
2024-01-03 12:55:13;+01:00;Investice;Investice do příležitosti;-584,27;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2024-01-03 12:55:05;+01:00;Odstoupení;Odstoupení od investice;573,86;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2024-01-02 09:51:49;+01:00;Výnos;Výnos z investice;4,98;Rubikon Office;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-946;crowdfunding
2024-01-02 09:41:17;+01:00;Výnos;Výnos z investice;5,43;Rubikon Office – 2. etapa;https://b3130.preview.investown.net/property/hradec-kralove-rubikon-office-2.-etapa-57;crowdfunding
2023-12-30 19:04:19;+01:00;Investice;Investice do příležitosti;-573,86;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2023-12-30 19:04:10;+01:00;Odstoupení;Odstoupení od investice;568,15;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2023-12-30 13:01:05;+01:00;Výnos;Výnos z investice;5,71;Areál Hladov – 4. etapa;https://b3130.preview.investown.net/property/hladov-areal-hladov-4.-etapa-20;crowdfunding
2023-12-29 17:01:12;+01:00;Investice;Investice do příležitosti;-568,15;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2023-12-29 13:56:56;+01:00;Výnos;Výnos z investice;2,08;Jáchymovská 463/37-43;https://b3130.preview.investown.net/property/karlovy-vary-bohatice-jachymovska-46337-43-481;legacy
2023-12-29 13:54:01;+01:00;Výnos;Výnos z investice;3,49;Vrchlického 1559/5;https://b3130.preview.investown.net/property/plzen-jizni-predmesti-byt-vrchlickeho-9-23;legacy
2023-12-29 13:51:21;+01:00;Výnos;Výnos z investice;6,95;Rýmařovská 474/2;https://b3130.preview.investown.net/property/praha-letnany-letnansky-mikrobyt-574;legacy
2023-12-29 13:41:44;+01:00;Výnos;Výnos z investice;0,21;Jáchymovská 463/23;https://b3130.preview.investown.net/property/karlovy-vary-jachymovska-46323-468;legacy
2023-12-29 13:35:20;+01:00;Výnos;Výnos z investice;1,88;Nejdecká 160/8, byt 10;https://b3130.preview.investown.net/property/karlovy-vary-rybare-nejdecka-810-206;legacy
2023-12-29 09:31:31;+01:00;Výnos;Výnos z investice;11,56;Lux Apartments – 1. etapa;https://b3130.preview.investown.net/property/senica-lux-apartments-1.-etapa-708;crowdfunding
2023-12-28 17:11:51;+01:00;Splacení jistiny;Úspěšný konec investice;250,00;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-12-28 16:37:47;+01:00;Výnos;Výnos z investice;0,34;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-12-28 16:32:30;+01:00;Výnos;Výnos z investice;1,70;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-12-28 16:21:11;+01:00;Výnos;Výnos z investice;0,24;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-12-28 16:12:51;+01:00;Výnos;Výnos z investice;1,87;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-12-28 16:07:25;+01:00;Výnos;Výnos z investice;1,87;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-12-28 15:55:44;+01:00;Výnos;Výnos z investice;1,87;Domy Železné;https://b3130.preview.investown.net/property/brno-zelezne-domy-zelezne-774;crowdfunding
2023-12-27 10:32:09;+01:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2023-12-27 09:30:39;+01:00;Výnos;Výnos z investice;4,99;Rezidence Pudlák – 2. etapa;https://b3130.preview.investown.net/property/teplice-ujezdecek-rezidence-pudlak-2.-etapa-604;crowdfunding
2023-12-22 11:32:38;+01:00;Výnos;Výnos z investice;4,20;Maverick Group – 1. etapa;https://b3130.preview.investown.net/property/kladno-maveric-group-1.-etapa-11;crowdfunding
2023-12-21 13:03:31;+01:00;Odstoupení;Odstoupení od investice;0,11;Družstvo POHODA II - 2. etapa;https://b3130.preview.investown.net/property/praha-vychod-druzstvo-pohoda-ii-2.-etapa-998;crowdfunding
2023-12-20 23:18:54;+01:00;Investice;Investice do příležitosti;-0,11;Družstvo POHODA II - 2. etapa;https://b3130.preview.investown.net/property/praha-vychod-druzstvo-pohoda-ii-2.-etapa-998;crowdfunding
2023-12-19 14:30:37;+01:00;Výnos;Výnos z investice;4,20;Maverick Group – 13. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-13.-etapa-613;crowdfunding
2023-12-19 13:30:34;+01:00;Výnos;Výnos z investice;12,06;Maverick Group – 14. etapa;https://b3130.preview.investown.net/property/kladno-maverick-group-14.-etapa-277;crowdfunding
2023-12-19 13:23:40;+01:00;Výnos;Výnos z investice;4,57;Residence Nad Lomničkou – 1. tranše (E5);https://b3130.preview.investown.net/property/zelezne-residence-nad-lomnickou-1.-transe-e5-222;crowdfunding
2023-12-19 12:30:36;+01:00;Výnos;Výnos z investice;167,68;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2023-12-19 11:30:37;+01:00;Výnos;Výnos z investice;6,21;Bytové domy Meta 1. tranše (11. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-1.-transe-11.-etapa-735;crowdfunding
2023-12-13 09:30:37;+01:00;Výnos;Výnos z investice;5,29;Bytové domy Meta 2. tranše (12. etapa);https://b3130.preview.investown.net/property/kladno-krocehlavy-bytove-domy-meta-2.-transe-12.-etapa-136;crowdfunding
2023-12-13 08:56:27;+01:00;Výnos;Výnos z investice;4,21;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2023-12-11 10:31:41;+01:00;Výnos;Výnos z investice;7,12;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
